ClaimID,ScheduleNumber,ClaimNumber,DateFiled,CreditorName,TotalCurrentClaimAmount,DebtorName
6733819, 6733819,36339,08/06/2023,Name on file, $0.00,Quoine Pte Ltd
6996054, 6996054,36340,08/06/2023,Name on file, $0.00,Quoine Pte Ltd
6723668, 6723668,36341,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6018563, 6018563,36342,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6766689, 6766689,36343,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
5378205, 5378205,36344,08/07/2023,Name on file, $0.00,Quoine Pte Ltd
8600676,  ,36345,08/07/2023,Name on file, $0.00,FTX Trading Ltd.
6780684, 6780684,36346,08/07/2023,Name on file, $0.00,FTX Trading Ltd.
6587088, 6587088,36347,08/07/2023,Name on file, $0.00,West Realm Shires Services Inc.
6452181, 6452181,36348,08/07/2023,Name on file, $0.00,FTX Trading Ltd.
5744697, 5744697,53532,09/17/2023,Name on file, $0.00,FTX EU Ltd.
6741464, 6741464,53533,09/17/2023,Name on file, $0.00,FTX EU Ltd.
7448082, 7448082,53534,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
8620038,  ,53535,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
8620039,  ,53536,09/17/2023,Name on file, $0.00,FTX EU Ltd.
6761862, 6761862,53537,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
6826603, 6826603,53538,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
8620042,  ,53539,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
6728918, 6728918,53540,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
6923056, 6923056,53541,09/17/2023,Name on file, $0.00,FTX EU Ltd.
6837355, 6837355,53542,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
8620046,  ,53543,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
6834282, 6834282,53544,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
8620048,  ,53545,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
8620049,  ,53546,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
6816926, 6816926,53547,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
6794573, 6794573,53548,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
8620052,  ,53549,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
7040266, 7040266,53550,09/17/2023,Name on file, $0.00,Quoine Pte Ltd
8620054,  ,53551,09/17/2023,Name on file, $0.00,FTX Trading Ltd.
6772299, 6772299,64819,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
7449405, 7449405,64820,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631771,  ,64821,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
7460427, 7460427,64822,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6850372, 6850372,64823,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631774,  ,64824,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
5636341, 5636341,64825,09/24/2023,Name on file, $0.00,FTX EU Ltd.
7576331, 7576331,64826,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6855716, 6855716,64827,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6821177, 6821177,64828,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6667978, 6667978,64829,09/24/2023,Name on file, $0.00,West Realm Shires Services Inc.
6817471, 6817471,64830,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6719113, 6719113,64831,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6839420, 6839420,64832,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6718239, 6718239,64833,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6769994, 6769994,64834,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631785,  ,64835,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6837030, 6837030,64836,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
7448447, 7448447,64837,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6822906, 6822906,64838,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6844818, 6844818,15718,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6426887, 6426887,15719,07/17/2023,Name on file, $0.00,West Realm Shires Services Inc.
6527873, 6527873,15720,07/17/2023,Name on file, $0.00,FTX EU Ltd.
6806550, 6806550,15721,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8579935,  ,15722,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6225233, 6225233,15723,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6783062, 6783062,15724,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6800185, 6800185,15725,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8579939,  ,15726,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6749791, 6749791,15727,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8579941,  ,15728,07/17/2023,Name on file, $0.00,West Realm Shires Services Inc.
8579942,  ,15729,07/17/2023,Name on file, $0.00,West Realm Shires Services Inc.
8579943,  ,15730,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6811486, 6811486,15731,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8579945,  ,15732,07/17/2023,Name on file, $0.00,West Realm Shires Services Inc.
6827168, 6827168,15733,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8579947,  ,15734,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6774916, 6774916,15735,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6845085, 6845085,15736,07/17/2023,Name on file, $0.00,FTX EU Ltd.
6834394, 6834394,15737,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8613363,  ,47636,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6784831, 6784831,47637,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6852167, 6852167,47638,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
5632820, 5632820,47639,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
5624987, 5624987,47640,09/03/2023,Name on file, $0.00,FTX EU Ltd.
6724000, 6724000,47641,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6809650, 6809650,47642,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
5711948, 5711948,47643,09/03/2023,Name on file, $0.00,West Realm Shires Services Inc.
7456554, 7456554,47644,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
6814673, 6814673,47645,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
6821661, 6821661,47646,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
6849627, 6849627,47647,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
7359772, 7359772,47648,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
5534368, 5534368,47649,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
7046271, 7046271,47650,09/04/2023,Name on file, $0.00,FTX EU Ltd.
6808336, 6808336,47651,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
6794920, 6794920,47652,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
6853967, 6853967,47653,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
8613381,  ,47654,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
8613382,  ,47655,09/04/2023,Name on file, $0.00,FTX Trading Ltd.
6788972, 6788972,59529,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6973495, 6973495,59530,09/22/2023,Name on file, $0.00,FTX Japan K.K.
6761347, 6761347,59531,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6800646, 6800646,59532,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6847808, 6847808,59533,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7448392, 7448392,59534,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6778589, 6778589,59535,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
8626425,  ,59536,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6786572, 6786572,59537,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7009731, 7009731,59538,09/22/2023,Name on file, $0.00,FTX EU Ltd.
6172043, 6172043,59539,09/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
6752366, 6752366,59540,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6727683, 6727683,59541,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6801484, 6801484,59542,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6775768, 6775768,59543,09/22/2023,Name on file, $0.00,FTX EU Ltd.
8626433,  ,59544,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6818244, 6818244,59545,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
5588211, 5588211,59546,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
8626436,  ,59547,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7851311, 7851311,59548,09/22/2023,Name on file, $0.00,FTX EU Ltd.
6798321, 6798321,12694,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6751958, 6751958,12695,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6794214, 6794214,12696,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
8576905,  ,12697,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6849279, 6849279,12698,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6720096, 6720096,12699,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6846714, 6846714,12700,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
8576909,  ,12701,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6804919, 6804919,12702,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
5480823, 5480823,12703,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6823081, 6823081,12704,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6852529, 6852529,12705,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6780060, 6780060,12706,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6436679, 6436679,12707,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
5505839, 5505839,12708,07/16/2023,Name on file, $0.00,FTX EU Ltd.
6839541, 6839541,12709,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6806037, 6806037,12710,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
8576919,  ,12711,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6846104, 6846104,12712,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6717671, 6717671,12713,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6854028, 6854028,9818,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6827064, 6827064,9819,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6761133, 6761133,9820,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6851633, 6851633,9821,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6788146, 6788146,9822,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6854881, 6854881,9823,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6821802, 6821802,9824,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6795410, 6795410,9825,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6770787, 6770787,9826,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8574035,  ,9827,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6823303, 6823303,9828,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5364677, 5364677,9829,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6824507, 6824507,9830,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6058505, 6058505,9831,07/14/2023,Name on file, $0.00,West Realm Shires Services Inc.
8574040,  ,9832,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6603346, 6603346,9833,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6727772, 6727772,9834,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6848254, 6848254,9835,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6821633, 6821633,9836,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8574045,  ,9837,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5261697,  ,1955,05/23/2023,Name on file," $592,000.00",FTX Trading Ltd.
5262046,  ,1956,05/23/2023,Name on file," $11,230.14",FTX Trading Ltd.
5262049,  ,1957,05/23/2023,Name on file," $130,000.00",FTX Trading Ltd.
5262051,  ,1958,05/23/2023,Name on file," $250,946.04",FTX Trading Ltd.
5262052,  ,1959,05/23/2023,Name on file," $1,051,277.00",FTX Trading Ltd.
5262055,  ,1960,05/23/2023,Name on file," $2,381,218.88",FTX Trading Ltd.
5262057,  ,1961,05/23/2023,Name on file, $379.80,FTX Trading Ltd.
5262060,  ,1962,05/23/2023,Name on file," $14,052.00",FTX Trading Ltd.
5257830,  ,1889,05/11/2023,Name on file, $500.00,FTX Trading Ltd.
5257836,  ,1890,05/11/2023,Name on file," $30,107.01",FTX Trading Ltd.
5257844,  ,1891,05/11/2023,Name on file," $1,825.97",FTX Trading Ltd.
5257845,  ,1892,05/11/2023,Name on file," $3,278.00",FTX Trading Ltd.
5257867,  ,1893,05/11/2023,Name on file," $54,082.41",FTX Trading Ltd.
5259012,  ,1894,05/12/2023,Name on file," $50,000.97",FTX Trading Ltd.
5259308,  ,1895,05/12/2023,Name on file," $2,981.66",West Realm Shires Services Inc.
5259309,  ,1896,05/12/2023,Name on file," $397,683.55",FTX Trading Ltd.
5259359,  ,1897,05/15/2023,Name on file," $107,212.00",FTX Trading Ltd.
5259363,  ,1898,05/15/2023,Name on file," $30,059.00",FTX Trading Ltd.
5259388,  ,1899,05/15/2023,Name on file," $41,383.38",FTX Trading Ltd.
5259389,  ,1900,05/15/2023,Name on file," $130,215.00",FTX Trading Ltd.
8617363,  ,51377,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6726564, 6726564,51378,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6892753, 6892753,51379,09/13/2023,Name on file, $0.00,Quoine Pte Ltd
5840928, 5840928,51380,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6755922, 6755922,51381,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6774626, 6774626,51382,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6782823, 6782823,51383,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
7303056, 7303056,51384,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
7576334, 7576334,51385,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
8617372,  ,51386,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6819786, 6819786,51387,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6850649, 6850649,51388,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
8617375,  ,51389,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
8617376,  ,51390,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
7454629, 7454629,51391,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
8617378,  ,51392,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6852752, 6852752,51393,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6554186, 6554186,51394,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6804070, 6804070,51395,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
8617382,  ,51396,09/13/2023,Name on file, $0.00,FTX Trading Ltd.
6771443, 6771443,36218,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
8600550,  ,36219,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6785421, 6785421,36220,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6850049, 6850049,36221,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
8600553,  ,36222,08/06/2023,Name on file, $0.00,FTX EU Ltd.
6780668, 6780668,36223,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
8600555,  ,36224,08/06/2023,Name on file, $0.00,FTX EU Ltd.
7456616, 7456616,36225,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
5439827, 5439827,36226,08/06/2023,Name on file, $0.00,FTX EU Ltd.
6523905, 6523905,36227,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6828924, 6828924,36228,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6728472, 6728472,36229,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6614667, 6614667,36230,08/06/2023,Name on file, $0.00,FTX EU Ltd.
5683144, 5683144,36231,08/06/2023,Name on file, $0.00,West Realm Shires Services Inc.
8600563,  ,36232,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6810575, 6810575,36233,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6856644, 6856644,36234,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6721114, 6721114,36235,08/06/2023,Name on file, $0.00,FTX EU Ltd.
6779201, 6779201,36236,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6789935, 6789935,36237,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
7575704, 7575704,6895,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6792105, 6792105,6896,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
5539302, 5539302,6897,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6832971, 6832971,6898,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
8602339,  ,6899,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6763880, 6763880,6900,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
7449447, 7449447,6901,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
5990107, 5990107,6902,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6677597, 6677597,6903,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6614539, 6614539,6904,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6493251, 6493251,6905,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6309087, 6309087,6906,08/09/2023,Name on file, $0.00,FTX EU Ltd.
6602221, 6602221,6907,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6842880, 6842880,6908,08/09/2023,Name on file, $0.00,FTX EU Ltd.
6439925, 6439925,6909,08/09/2023,Name on file, $0.00,FTX EU Ltd.
6834001, 6834001,6910,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
7579419, 7579419,6911,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6834585, 6834585,6912,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6842645, 6842645,6913,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6755588, 6755588,6914,08/09/2023,Name on file, $0.00,FTX Trading Ltd.
6855675, 6855675,60066,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7858794, 7858794,60067,09/22/2023,Name on file, $0.00,FTX EU Ltd.
8626988,  ,60068,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6728736, 6728736,60069,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
8626990,  ,60070,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
8626991,  ,60071,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6802990, 6802990,60072,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
5828166, 5828166,60073,09/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
6829810, 6829810,60074,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
8626995,  ,60075,09/22/2023,Name on file, $0.00,FTX EU Ltd.
6809882, 6809882,60076,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6681554, 6681554,60077,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
8626998,  ,60078,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
5631311, 5631311,60079,09/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
6820622, 6820622,60080,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7860400, 7860400,60081,09/22/2023,Name on file, $0.00,FTX EU Ltd.
6789516, 6789516,60082,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6844773, 6844773,60083,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
8627004,  ,60084,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6834777, 6834777,60085,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6837081, 6837081,9696,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6779407, 6779407,9697,07/14/2023,Name on file, $0.00,FTX EU Ltd.
5918508, 5918508,9698,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6684244, 6684244,9699,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5335869, 5335869,9700,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6818987, 6818987,9701,07/14/2023,Name on file, $0.00,West Realm Shires Services Inc.
6668062, 6668062,9702,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8573911,  ,9703,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8573912,  ,9704,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6803934, 6803934,9705,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6713761, 6713761,9706,07/14/2023,Name on file, $0.00,FTX EU Ltd.
8573915,  ,9707,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8573916,  ,9708,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5641779, 5641779,9709,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8573918,  ,9710,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8573919,  ,9711,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5705649, 5705649,9712,07/14/2023,Name on file, $0.00,FTX EU Ltd.
7573304, 7573304,9713,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6679700, 6679700,9714,07/14/2023,Name on file, $0.00,West Realm Shires Services Inc.
6685561, 6685561,9715,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8627828,  ,60878,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
5761727, 5761727,60879,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6763974, 6763974,60880,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6850713, 6850713,60881,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6765666, 6765666,60882,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6831186, 6831186,60883,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
5809047, 5809047,60884,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
5363697, 5363697,60885,09/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
7039616, 7039616,60886,09/22/2023,Name on file, $0.00,FTX EU Ltd.
6807108, 6807108,60887,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6904072, 6904072,60888,09/22/2023,Name on file, $0.00,Quoine Pte Ltd
6800603, 6800603,60889,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6784232, 6784232,60890,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6191487, 6191487,60891,09/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
6725472, 6725472,60892,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7863272, 7863272,60893,09/22/2023,Name on file, $0.00,FTX EU Ltd.
7033593, 7033593,60894,09/22/2023,Name on file, $0.00,FTX EU Ltd.
6302902, 6302902,60895,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6629107, 6629107,60896,09/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
6270246, 6270246,60897,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7012005, 7012005,45901,08/29/2023,Name on file, $0.00,FTX EU Ltd.
7457249, 7457249,45902,08/29/2023,Name on file, $0.00,FTX Trading Ltd.
6487547, 6487547,45903,08/29/2023,Name on file, $0.00,FTX Trading Ltd.
6845224, 6845224,45904,08/29/2023,Name on file, $0.00,FTX Trading Ltd.
6814142, 6814142,45905,08/29/2023,Name on file, $0.00,FTX Trading Ltd.
6823812, 6823812,45906,08/29/2023,Name on file, $0.00,FTX Trading Ltd.
6802111, 6802111,45907,08/29/2023,Name on file, $0.00,FTX Trading Ltd.
6770673, 6770673,45908,08/29/2023,Name on file, $0.00,FTX Trading Ltd.
6831163, 6831163,45909,08/29/2023,Name on file, $0.00,FTX Trading Ltd.
5741772, 5741772,45910,08/29/2023,Name on file, $0.00,FTX EU Ltd.
